atoms,coordinates,total_energy,forces,source,charge
"['Bi', 'Bi', 'Bi', 'Bi']","[[0.30588019824977053, 0.3265464560856035, -0.008204890994811285], [3.370415072048332, 0.1852269181482876, -0.049931163821622035], [3.7008921369806904, 2.966358284861039, 0.06435676115361975], [6.858671083563438, 2.6742519354967365, 0.22684441046138548]]",[-23374.16796875],"[[-0.12224018472210345, 0.037900647455236205, -0.009179990059286236], [0.024569979292388373, -1.538450763813994, -0.05411069563598507], [0.36807336655154005, 1.4778344022620387, 0.08782625846618494], [-0.26783684908186817, 0.0204677767945572, -0.027197643029806724]]",bi4-6,"tensor(-6, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-1.3781236195117257, 0.8107678265791379, 1.331595103722802], [1.5546681215813616, 0.84419394852551, 1.0951020646501806], [-1.5547690788877846, -0.8442306341302114, -1.0952619983510936], [1.37822457681815, -0.8107311409744373, -1.3314351700218905], [-4.166288170852926, 1.1498517713179814, -1.6950970415910387], [0.24717147074076085, 2.8464386350518187, -2.1296243140130287], [-1.724223146329178, 4.9176869117706286, -3.228758094076234], [-2.445859339018934, 3.2969480350039193, -0.7293113645978435], [-3.048880595311802, 0.7707011185659047, -4.425365733817861], [-0.16226485351406694, 0.4717548042006494, -3.770367060581089], [-3.0894190426070236, 3.56963148507619, -5.423444126846935]]",[-64250.66015625],"[[-0.20908294426477064, -0.26817849745831135, -0.20014213378004042], [0.3355255994210729, -0.1868171271894753, -0.2047378803706265], [-0.9167725890444923, -0.4027366385295195, 0.2722889737706774], [1.3913054203221793, -0.20757200894793904, 0.4874817366904519], [-0.3775383738378148, -0.009943608119217127, 0.043235422061560676], [-0.10692889700016119, 0.5401988422225861, 0.11737596339138943], [0.14333008140719677, 0.26650362851352954, 0.05287332584634756], [0.16279000063345586, 0.2327291359663815, -0.12057739996884248], [-0.45655129718429094, 0.27066347003381036, -0.08881957900919404], [0.1091398412496419, 0.07972907881588072, -0.08292969263986849], [-0.0654221673866368, -0.3112905733488042, -0.2748884119220287]]",bi11-3_samples,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.236156781209788, 20.373359802953278, 15.542603463609662], [8.928472154819298, 16.67634961405394, 14.24625212645134], [7.309328752038487, 19.24566204546849, 15.601981836159558], [9.961555378836675, 19.858810495263928, 13.803043347675281], [11.22771178065374, 18.875292203408154, 17.862277456863012], [10.766097233053413, 16.232825626665324, 16.733789929823295], [8.53409808093648, 19.741943894659006, 18.231514136864302]]",[-40889.8359375],"[[-0.22060560654553257, 0.0038032174881074, -0.2987973190895107], [0.5807328201297325, 1.1211152392192514, 1.1283570123761584], [0.9798160733189213, -0.15176443571197692, -0.40099173269600874], [-0.6478155096976008, -0.6050199882028611, 0.14964661687034367], [0.6254201603736209, -0.1546840278054918, 0.3128696943590681], [-0.4782837129036494, -0.34822747310589774, -0.8020756137801249], [-0.8454835723855567, 0.12581057480662744, -0.07734617909216371]]",bi7-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.9240318855958016, 1.696581318000191, 0.301634663114875], [0.22882649438457014, -1.1984581937519974, 0.21390569378799557], [-1.221563279676043, 0.8456667998836384, 4.003849070802656], [-1.8230046340229724, 2.6686221881710894, 1.7689030610861656], [1.7340021259868947, 3.707225310300205, 2.6726180051112904], [1.048674550280216, 2.304067677518895, 5.181876224868782], [4.460531482578152, 2.5990500244395838, 3.1999924275129885], [0.10496723570740127, -1.9221821828679642, 2.9876827517773465], [3.917916352837168, 0.570522201449341, 0.8555030514983959], [3.668474347922412, 0.8776956153375083, 5.559187860135055], [2.9574412930740888, -1.2632837211495658, 3.2293428516253293]]",[-64250.7265625],"[[0.07508571536849354, 0.6473933343257467, 0.15341199952613085], [0.09303660189530936, -0.012744003804454597, -0.370493547291651], [-0.662458464495306, -0.15402309966244185, -0.15169157060821112], [0.36589461253138705, -0.5499222455190395, 0.3111343016124992], [-0.5308914436469975, -0.21771789614879591, -0.5947211717016517], [-0.1349056515660912, 0.4424414352099733, 0.23086194839909863], [0.825461352587894, -0.23293790965818753, -0.05884044819722302], [-0.26288572441638763, 0.39265796000235487, 0.2103629943904178], [-0.5654398900944836, -0.22718326338971168, 0.8600262541046851], [-0.04223181710023602, -0.5325359221356567, -0.6392599021008802], [0.844074607076324, 0.4455857932657749, 0.04439098958791616]]",bi11-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[0.38690507954065856, 0.39174814551428927, -0.00011901757558230319], [3.3431192108501224, 0.17810294400190624, -0.07351228657157366], [3.637450503806532, 3.048664142148283, 0.0030714352629542968], [6.9187152117968616, 2.733439985789908, 0.07773120005444978]]",[-23374.189453125],"[[-0.6036994688911422, 0.08456234404746485, 0.005440472715562715], [0.5453297385202227, -0.8226161682608923, -0.02829928935093369], [0.5581549223806512, 0.6389580544233182, 0.04068149246125578], [-0.4973137434443178, 0.09893019065522851, -0.02085143701981945]]",bi4-6,"tensor(-6, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[0.36565936299614105, 0.28642169588330046, 0.05150249441436396], [3.1388359584708176, 0.026953582640858852, 0.0214057623562403], [3.9567457433120152, 3.0424003334147116, 0.08773834322006123], [6.961917080507014, 2.6508671275278326, 0.15027625460183536]]",[-23374.07421875],"[[-1.9579521869059948, 0.1858598021105707, 0.01911845596934558], [2.0027223167173234, 0.012911038184526888, -0.01901659394813904], [-0.2728565708175135, -0.20767043083121903, -0.000664066433298945], [0.22835347592774852, 0.008550923044177917, 0.0007930741766494244]]",bi4-6,"tensor(-6, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[0.3462020563261563, 0.17932624240368195, 0.03303056249933762], [3.410743917740726, 0.11646248816481578, 0.00934178047168837], [3.7137067885787522, 3.0185954758637616, 0.14770139323144157], [6.927087035426993, 2.8075729579980266, 0.08697846178523405]]",[-23374.306640625],"[[-0.0925891782764906, 0.030257982530179323, 0.002002338707914153], [0.09648172776474977, -0.5817484064383949, -0.027221127499030325], [0.41511717556407446, 0.5155218946952974, 0.012545925907696766], [-0.4183431404792101, 0.03715459003957915, 0.013371692707508633]]",bi4-6,"tensor(-6, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.093228975645703, 20.567491610607767, 15.807812255146638], [9.146855774730282, 16.986760080355428, 14.550957136345733], [7.413620403542721, 19.316989063898678, 15.634361433251463], [9.923681550490373, 19.798983256748006, 13.750306397957056], [11.167565494374491, 19.052291147871443, 18.110427980694432], [10.819606740371805, 16.264937202112954, 16.667105789103598], [8.52050086101113, 19.778569039371643, 18.116808428718667]]",[-40889.8828125],"[[-0.40334542467170953, -0.025600416301098352, -0.8452028077655418], [-0.5102494333795471, 0.10904136794427033, -0.4601013241205501], [-0.08974533092386985, -0.18876885267531215, -1.3005762819422424], [0.3838689475319624, 0.3508776648616364, 0.5685426991002902], [1.3236550308632917, -1.041327179264331, -0.14468659618302016], [0.57799613641596, 0.09474690066118825, 0.8242483054475728], [-1.2829744999951485, 0.6908558003482511, 1.3563558815603862]]",bi7-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.269516339255368, 20.427442776730572, 15.381651867979132], [9.151723270847938, 17.026662973361265, 14.490865886173316], [7.510327700011231, 19.337027927652148, 15.585080253030137], [10.045589230251874, 19.792142157486985, 13.639292202192113], [11.13114933788301, 18.864875924505796, 18.110664881966827], [10.581874055201919, 16.41809507795347, 16.715556489353666], [8.386142207835128, 19.55238008566783, 18.25562031123175]]",[-40889.765625],"[[-0.3506194231177325, -0.29457253146756707, 0.6819520651915485], [-0.8458070173415813, -0.015553084680959565, -1.2863801851203487], [-0.1872649621850267, 0.2359948501583068, -0.8295206124970486], [-0.19999126136335105, 0.1876011598197626, 0.3187025022067422], [1.0555613284339922, 0.5120529603974566, -0.4908748748253072], [1.0807545537607224, -1.2049054805616752, 1.044051007455209], [-0.5541733098297793, 0.5816764155101859, 0.5778722091752574]]",bi7-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.198784203550058, 20.391417572050084, 15.679184652060401], [9.19475254035716, 16.868350684291556, 14.326816610886656], [7.472071933199074, 19.281702825199382, 15.667270635210722], [9.91138111081054, 19.762098493556845, 13.796311766868968], [11.163846021884751, 18.756805336918383, 17.88875966235091], [10.853528781275818, 16.327545354578987, 16.780738492193603], [8.506499979914524, 19.89515303330231, 18.154941030998703]]",[-40889.82421875],"[[-0.4330066126914548, 0.04425880395930617, -0.5632302828193839], [-0.04552553062102547, 0.2779116195300729, 0.7107427800450641], [-0.08395160386579487, -0.40525390417852936, -1.4171558199792742], [0.32725790411509653, 0.20133718318830934, 0.24059980130328534], [0.8345049558336884, 1.6767808181466197, 1.165331038883371], [-0.4611257550289638, -2.0676283091487018, -1.1864387790342419], [-0.14101264200605837, 0.2623563339835938, 1.061341685748257]]",bi7-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[0.2802308611497751, 0.1461656585626922, 0.09468724790940786], [3.4019114928841283, -0.005042228858999964, 0.0134708788298065], [3.704942357280434, 2.7493874356987242, 0.04211367359708698], [7.064487730107513, 2.8718506713370093, -0.06766845883611261]]",[-23374.095703125],"[[0.2334342356860968, 0.10290578682138589, -0.006279218451288827], [-0.21640601574846213, -1.9786032988836546, -0.020677121271579738], [0.6193585242184254, 1.9359723280819636, 0.004654080325492914], [-0.6349214202344581, -0.0643905373854022, 0.023317450270153715]]",bi4-6,"tensor(-6, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[1.0769970411029606, 1.6957576988289005, 0.2295348874126753], [0.15982269352766285, -1.2434546610051804, 0.21124949518708255], [-1.4685801149441051, 0.9197697048723643, 4.108692597471346], [-1.8102049297837868, 2.5200977260030584, 1.9898521734898618], [1.5697219686787558, 3.7961456141998693, 2.5385381881484164], [0.8969057728571431, 2.396176721236134, 5.134026872999134], [4.732324541134145, 2.783782519848711, 3.1656872569842465], [-0.11944587890791433, -1.7708659072329342, 2.9332626111269655], [3.771134483388571, 0.5247904377860937, 1.0148382251410808], [3.6048951893623795, 0.7737050130736577, 5.38027700645343], [3.004514871167523, -1.3191259768026415, 3.230193259157415]]",[-64250.70703125],"[[-0.3519015301270427, 0.43932602779173, 0.3077987047981196], [0.08105484318094053, 0.31193602344228927, -0.6731028374519183], [0.029044770839165082, -1.3330431621226575, 1.3392986595631016], [0.0843779958491583, 1.1416357390843033, -1.6578682870852066], [0.02853382551062021, -0.6616830193543121, -0.035777778964210014], [0.6486840288243505, 0.13941686023812333, -0.10650178510751566], [-0.8063739864151164, -0.7874568273654614, 0.11952386415659573], [0.5127044268756562, -0.012269172210824844, 0.7210076579658321], [0.13962249718234312, 0.22861048354145455, 0.34134231215408317], [-0.019334413327345024, 0.540758314578953, -0.5493406616632941], [-0.34368489695800314, -0.008942491987124835, 0.18420097685836123]]",bi11-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[1.9880877776712642, 0.3797684344436296, 0.4826982742924074], [0.44545237063859644, 0.23441323664513242, -2.0187935860229764], [-0.4455504384322203, -0.23437876551469344, 2.0189557940653793], [-1.9879897098776422, -0.3798029055740689, -0.4828604823348105], [3.761979380389141, -2.154339744221853, -3.4296177068210136], [1.50545893209798, -5.739463938913314, -1.284659217774954], [0.9868666940458957, -3.1604042653526188, 0.2850778676454453], [1.0792230869973987, -3.092791150759391, -2.7778759384343976], [5.2773614756257725, -3.251915127321565, -1.1175477634666289], [4.398550293659803, -6.092385557068301, -1.2193379682751677], [3.622381253669449, -2.2548770961721343, 1.1404980000840286]]",[-64250.5],"[[0.845570989941239, 0.35949862993675247, 0.19007795628270074], [-0.3187876571903951, -0.051413900038649464, -0.4137999986883082], [-0.3824863103336175, -0.1884174341014692, 0.38590027441556174], [0.1898019224951109, 0.3928850399587626, -0.09530693866056249], [0.04214579308323545, 0.13121112855249828, 0.14757651772969463], [-0.1849713826343804, -0.3854494055166073, -0.040558845630633486], [-0.3519834455189262, -0.48654837430622266, -0.2362668730227536], [-0.002661766868552777, -0.17107430527501183, 0.25207340690868196], [0.18764543424061111, 0.0017280604705307869, -0.42737008296733325], [0.2429016083885841, 0.08842959386666772, 0.10842594835226678], [-0.26428183420272594, 0.30810487193137404, 0.12354388900987635]]",bi11-3_samples,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-0.8685257347405713, -1.5846818555756275, 1.0315818747114727], [-0.1401160118665103, 1.1858435709834123, 1.7038331641817026], [0.14008988608617978, -1.1858851603467357, -1.7040194563405837], [0.8685518605209026, 1.5847234449389525, -1.0313955825525922], [1.629060256110959, -2.2142884343398164, 2.6412864276691166], [5.866922126802788, -0.5728865997327202, 4.016849485814329], [3.780102583958168, 1.6398543513054953, 4.382257347934544], [3.0475361283664677, -1.2699959541142967, 5.0074811822156455], [2.9744479742244505, -0.5929825824183851, 0.5417576087224272], [5.8213029146035025, -1.188454305684331, 1.167675316443706], [2.722009283262999, 2.1278384282915086, 1.7101850886711267]]",[-64250.2578125],"[[-0.6013273678066565, -0.25205900872304016, -0.30710085559331673], [-0.6181233655787257, 0.9737107283858846, 0.2988324918001499], [-0.37703541436009197, -0.7138877551659647, -0.1463925754932065], [-0.34917117133053427, 0.9337593627763151, -0.8783818839143102], [0.7146374892611695, -0.9680841231254377, 0.1387830315373349], [-0.26928520371324954, 0.09991317535783045, 0.15979353251303208], [0.5468400053498639, 0.22003770096614694, 0.7824611711686744], [-0.12460822346135444, 0.23996530411530642, 0.223807968720634], [0.5979216826814563, -0.2903350425890038, -0.34035187124820243], [0.2901214352205894, -0.12733385142543774, -0.19335776012771838], [0.19070278611746302, -0.11412675569086062, 0.2684477435298129]]",bi11-3_samples,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[1.167774483255922, 1.8025950522547225, 0.49635019064739855], [0.17973554714898446, -1.2038803683463397, 0.31901168152024273], [-1.6720472531636983, 0.727959688174059, 4.119448526311163], [-1.7923198347028877, 2.573777285520891, 1.6927689113780877], [1.4492493365622008, 3.71835150861577, 2.505674550121296], [0.9521437164601336, 2.411738375929989, 5.207411568011823], [4.711221467917583, 2.6963818743674053, 3.1748366152580902], [0.1670922212845523, -1.7996466101811457, 3.151454978434055], [3.8532856477787667, 0.406021956391417, 1.052393587237801], [3.543394085100012, 0.9416303364052009, 5.330486286025584], [3.0728697334393136, -1.33721852310503, 3.166296678602914]]",[-64250.6484375],"[[-0.5380278015161698, -1.028147697192931, -1.3384568799239722], [0.23353810831108404, 0.386074183929278, 0.033022135925272735], [0.7892602001170962, 0.7215851280542511, -0.4883327723060652], [0.31353514764617685, -0.5010162883041968, 0.6962170676161564], [0.04242965845537259, 0.47921357858565145, 1.1268282335935491], [-0.6468801418518, -0.2119268944615746, -0.30672891960493426], [-0.45378761687244, -0.3714895932055137, -0.2325342462393015], [-0.5082403722616009, 0.3040164556962949, 0.011347765462887356], [0.3534605965215912, 0.7782826120070594, -0.31587217886420643], [0.2066525305284357, -0.29692879454784676, -0.2190562589262923], [0.20718567477391475, -0.2602759504246292, 1.0349122733399958]]",bi11-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[0.16489512298764575, 0.3020813407408025, -0.008913895700979998], [3.3301502017670366, -0.04960368620853314, 0.10585753074384524], [3.8185863712884, 2.852993218736067, 0.08706280777172627], [6.955784930290534, 2.6481751998585548, 0.06700738248758348]]",[-23374.34765625],"[[0.3587927588856635, -0.017992944655517342, 0.021598893116367427], [-0.34513736535671075, -0.4076733650093583, -0.015437611232112371], [0.18771850503274323, 0.4367020098806045, -0.01066552800508755], [-0.20186513380253904, -0.00867845497350011, 0.006895049420025013]]",bi4-6,"tensor(-6, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.58781987990985, 5.510073172280244, -0.21174692316545216], [-2.852112312835789, 5.558142488989959, -0.19367466814587397], [-5.619824385558023, 2.388736876704046, 0.261163663029982], [-2.559119157976316, 2.6058508119777892, -0.03994120158796864]]",[-23365.830078125],"[[-1.6612390051881338, -0.9095832664209947, 0.22826878374291984], [1.6756495321319071, -0.2563912685163815, -0.08179588694266875], [0.47337280031378276, 0.9202908885502479, -0.2721787248063345], [-0.48515812663832425, 0.2437851941881661, 0.12622920205416263]]",bi4-2,"tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.589634765807746, 5.2246749509581285, -0.026025161029749073], [-2.7829247217601694, 5.660994195957029, -0.19347034314018363], [-5.535473928391097, 2.4070201969941354, 0.05220627564109854], [-2.4357603590612498, 2.4269210331057, 0.005209223169102266]]",[-23365.828125],"[[-0.6612207347510274, 0.6510335041885419, -0.02674152907751131], [0.6787824074666906, -0.9952997793139241, 0.0717123747388958], [0.6765712575288436, -0.6578767561357206, 0.044476031442967585], [-0.6924467998616693, 1.0032434640208685, -0.09198867109104461]]",bi4-2,"tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[0.35499051840810103, 0.2806309241891621, 0.08945522687025274], [3.5945371179576853, 0.2019260701339797, 0.031650872442935594], [3.7529736747249824, 3.18311476556232, 0.09893260939181468], [6.965176930441572, 2.8995490921895484, -0.028574305340232992]]",[-23374.3203125],"[[0.41843703721843123, -0.02863494191149887, -0.006210040311489162], [-0.3978140531248647, -0.026507954510937293, 0.006239859982395151], [0.42544129173434014, 0.012084134956491152, -0.02498129946071034], [-0.44448824014313754, 0.04164655142273369, 0.025863846534042455]]",bi4-6,"tensor(-6, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[11.978247860787475, 20.287738517822344, 15.576934432265851], [9.173499347852779, 17.025232238798164, 14.613984251451855], [7.434485445716897, 19.54247062370898, 15.531776356651076], [9.843163175992242, 20.016705160720942, 13.611571407870377], [11.15880581319089, 19.089076060277893, 17.898671995905925], [10.7239325671727, 16.150059991842532, 16.66372917793905], [8.391669237011243, 19.717635530738526, 18.230589507933495]]",[-40889.796875],"[[0.6882929233040117, 0.922562202335241, -1.2631286579715977], [-1.1769030663720477, 0.6476489021208887, -1.3532489587872532], [0.1540466509803845, -0.33152814886599496, -0.41715616433931885], [-0.12935926476850562, -0.44458892459844696, 0.5003038866474774], [0.14728300043096837, -1.1898316086365477, 1.1193612316755313], [0.8101493963787613, 0.10716163338664247, 1.1264579945341888], [-0.4973991041163369, 0.298549156075556, 0.28368369788759357]]",bi7-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[1.1829487629959377, 1.7372886715413918, 0.2982311515943783], [0.17452027755235913, -1.3502575057621395, 0.28560587804032084], [-1.3138212854202183, 0.9958135429352245, 4.18729878172646], [-2.0182142561767344, 2.6768154324695965, 1.806619968055837], [1.3942547861517423, 3.527732111362181, 2.455947225144294], [0.8690334365512759, 2.485346742490629, 5.013019267182847], [4.583862556850488, 2.565122130808083, 3.359787808159984], [0.03178896754176234, -1.5675044910834957, 3.1936374760711725], [3.6614635972973617, 0.4502733221733369, 1.3943763925744526], [3.7095372898626553, 0.7923174251583769, 5.3960473232046615], [2.811438892199751, -1.5063844613857864, 3.261905120160921]]",[-64250.01171875],"[[-0.7075839209594375, -1.2245672314973772, -0.9594642379142447], [0.2584381762937289, 0.6431186158528811, 0.18756994661017484], [-1.828148943798806, -0.587418720476683, -0.6618547691401822], [0.7746316435050329, -0.22812845285500394, 0.41271360415954317], [0.26346921088952135, 1.3854109059646118, -0.2324550562182716], [1.5274952872033354, 0.06730714699760558, 1.7786639224107055], [0.10265263586454819, 0.7460610152034705, -0.7488810027055991], [-1.4894588802841247, -0.3095766750365149, -0.16420786196453158], [0.87972297206266, 0.38113483492276873, -1.224836683257245], [-1.0585777483259482, -0.6304183876749868, 0.45774824920994833], [1.2608938538716248, -0.2361240738744419, 1.1429269478038229]]",bi11-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.593208549246059, 5.2654938721590145, -0.0525306185182456], [-2.846270388242156, 5.699496895606487, -0.24896447374101371], [-5.457761771009789, 2.5561962578935664, -0.006327964871330513], [-2.6004381685662863, 2.7325387648555783, 0.11573744789103038]]",[-23365.7734375],"[[-1.4822052800461547, 1.8881333278452697, -0.09345198955107514], [1.196592585237202, -0.08039273232978429, 0.06632292816480577], [-0.43905117671224647, -1.9238588259689726, 0.14002405229547446], [0.7247794683830665, 0.1130070396467532, -0.11489464178439247]]",bi4-2,"tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.682876327927153, 5.452998080426679, -0.12415992210764323], [-2.729540201656966, 5.532083526106624, -0.12440013784666029], [-5.474193201075275, 2.659582227784455, -0.008879825266925143], [-2.6927630221519623, 2.7529009986240482, -0.3151504249635235]]",[-23365.857421875],"[[-0.038436964443765584, 1.1511020319228675, 0.08830900906191769], [2.659045097245562e-05, 1.3644492045538221, -0.05090326324265407], [-1.0018905487914556, -1.2487335576552978, 0.021450910621224728], [1.036526412794624, -1.2668984115051691, -0.058833969013684206]]",bi4-2,"tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.9183299132593038, 1.708834114838447, 0.23330026788307906], [0.04720439859189221, -1.2436092679927266, 0.1040491471748537], [-1.5186450085690564, 0.8692354415058421, 4.337344336561064], [-1.6537145122311954, 2.5056673876790367, 1.793329494538763], [1.5202459280128935, 3.501413983580096, 2.5768905563135664], [1.03443499246685, 2.407023918977804, 5.351650351148893], [4.525789518799121, 2.577329362798492, 3.087994004326763], [-0.09571578251599261, -1.6102860320752612, 3.0290250869220734], [3.714816150018027, 0.5686301850596716, 1.1054500708611434], [3.5357390260841615, 0.9618879183360011, 5.353302514428445], [2.988843000295492, -1.5351140971500388, 3.2142031970764626]]",[-64250.8046875],"[[-0.09594354415429611, -0.17355886647377824, 0.08968264739423647], [0.054779954157870625, 0.1461513030395233, 0.4250687901029503], [0.27703199323154243, 0.5266270095924473, -0.6894910580377753], [-0.3219231192243538, -0.2765024999545654, 0.5569192495200359], [-0.32003808819129337, 0.42565536190157865, 0.23222237125388187], [-0.8285271376877648, 0.17730378313711742, -0.49284670634895095], [0.3594894768044516, 0.4123772008364409, 0.26365530743894156], [0.4278500567701208, -0.05918312501549773, -0.18235456381607582], [0.06654995669912192, -0.9285477337949013, -0.21198664693198802], [0.6483986362160935, -1.0891558950827096, -0.0687823439607906], [-0.28575575106772255, 0.8454033539226953, 0.07101051461094988]]",bi11-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-0.7526854375129866, -0.8456772331371252, -1.7458549049219183], [1.4306764901428788, 1.0223770263976624, -1.1121218096216925], [-1.4307377328126143, -1.0224923991115853, 1.1122634269662721], [0.7527466801827228, 0.845792605851049, 1.7457132875773402], [4.670012770730847, -5.520865850871958, -1.0183711908824653], [3.4879027805045206, -1.4116175851694424, -3.0829635493099046], [3.2836986906828116, -1.0891660605000926, -0.04340981061116267], [5.555425381135422, -2.75266880769987, -1.2545265302988335], [1.7278340947499355, -5.151816243502539, -1.2509847438338633], [1.600952545027389, -3.533237018383634, -3.7439839347608244], [1.2816305790564801, -3.0375225249461475, 0.7892308171228204]]",[-64250.421875],"[[0.13341482228706653, 0.1561822618657037, -0.7620985371247665], [-0.7455920457282806, 0.7303803625977245, -0.7194860782760439], [0.5571285374327577, -0.5537130821101576, 0.32615747135533085], [-0.2434545501393206, 0.1782502581546991, 0.4533039921011505], [-0.2846858630303541, -0.3256055580464259, -0.008627464827491526], [0.234907581453985, -0.3585889731367405, -0.39048187993096395], [0.6923676098406395, -0.12773103566078498, 0.6267154828604666], [0.16730753422275205, 0.16960131946176465, -0.0974257345219357], [0.1331533923734848, -0.334488775788589, -0.3953129854347018], [-0.15346388441653286, 0.3345934711670414, 0.16286183729539008], [-0.49675293411356986, 0.12287797292394337, 0.8164686572127619]]",bi11-3_samples,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.142814037746376, 20.405048411792016, 15.4602566627808], [9.0723377633796, 16.96039487945645, 14.337141570029008], [7.575163502256184, 19.34672957652764, 15.510733438033517], [10.054100004075439, 19.910993750131944, 13.782344132859336], [11.338574750679555, 18.73714023213342, 18.002681241997138], [10.793800935576188, 16.270846473488163, 16.733981791171633], [8.4150843883, 19.72739585304799, 18.149710991842515]]",[-40890.01953125],"[[1.0093590933722207, 0.038958322745854965, 1.2925400374704579], [0.4460344510147916, 0.016876149386211542, 0.47025122224455007], [-0.31938410203060646, 0.05730339045786987, -0.6815663995047146], [-1.1501815764836243, -0.47953645789866867, -0.888187562557288], [-0.23366815478068437, 0.9993713805250574, -0.16075116612448617], [-0.3187959875692307, -0.6728889215509545, -0.7837621500855938], [0.568188400889319, 0.027778702380217977, 0.7462096250481304]]",bi7-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.842473738572591, 5.335559639851612, -0.14312262945585955], [-2.9082846692716684, 5.552235230913701, -0.14429182063948162], [-5.614704484118551, 2.6525245608444017, 0.15999021611987918], [-2.5767002507021988, 2.7005749907976653, 0.058406240403745036]]",[-23365.845703125],"[[0.02602217515401062, 2.0564758859273002, -0.18910289058220178], [-0.06699383219362182, 0.7547729459585877, -0.10132116364732324], [0.5968325627818377, -2.2418391563215954, 0.19039569338656018], [-0.5565407829260229, -0.5641836483972369, 0.10100358080973851]]",bi4-2,"tensor(-2, dtype=torch.int32)"
