atoms,coordinates,charge,total_energy,forces,patience,pred_energy,pred_forces,type
"[83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83]","[[-0. -0. 2.623480376473137],[0. 0. -2.5478477346713095],[2. 3. -0.043170734842028206],[1. -3. -0.06865496463171554],[-4. -0. -0.012624109876159513],[2. 0. 1.3919511300954766],[-0. 2. -1.4348111413992402],[-0. -2. 1.1385203279046738],[2. -0. -1.278509304127017],[-2. 1. 1.3411970757787894],[-2. -1. -1.4657593907318194]]",-3,-64250.59375,"[[-0. -0. -0.07949073742141743],[1. -4. -1.9063110372180354],[-0. -0. -0.448461882269815],[0. 0. -0.49675442535422554],[0. 0. 0.0115036361068781],[0. -0. -0.542015584718031],[-0. 4. 2.706633671896272],[-0. 0. -0.3202657852128],[-0. -0. 0.8645580830354399],[-0. -0. -0.514592697500486],[0. 0. 0.7150210980643401]]","[0, 0]",-64250."[[-0. -0. -0.2017733938435584],[1. -4. -1.804046444752061],[-0. 0. -0.3914390752754344],[0. 0. -0.4814690235765691],[0. 0. 0.024693383172765183],[0. -0. -0.49897369072879094],[-0. 4. 2.745290233690125],[-0. 0. -0.19718114073984866],[-0. -0. 0.7610182294144037],[-0. -0. -0.6108725965438329],[0. 0. 0.6547535191828011]]",train
"[83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83]","[[2. -6. 1.7484235763549805],[1. -2. 5.115854740142822],[5. -2. 2.4227841198444366],[-1. -3. 1.7815729975700378],[2. -6. 6.810547113418579],[3. -3. 1.0248276591300964],[4. -3. 5.096031427383423],[-0. -6. 2.8184854984283447],[1. -1. 2.348560094833374],[4. -6. 4.537556171417236],[0. -5. 5.660293698310852]]",-3,-64251."[[0. -0. 0.7551030757865175],[0. 0. 0.19949380404942704],[0. 0. 0.6015068309062632],[-0. 0. -0.24648876207496248],[0. -0. 0.5431047046176497],[-0. 0. -0.5489405977908185],[0. 0. -0.11098028932930429],[0. -0. -0.20944819538124806],[0. -0. -0.00811166525350171],[0. -0. -0.8336364367069387],[-0. 0. -0.14511566211514565]]","[0, 0]",-64251."[[0. -0. 0.7562473540944077],[0. 0. 0.19887996785238143],[0. 0. 0.5997220771757903],[-0. 0. -0.24763421973620764],[0. -0. 0.5493851372031463],[-0. 0. -0.5535430306202799],[0. 0. -0.11114978401172905],[0. -0. -0.20316986187690989],[0. -0. -0.012530165628353115],[0. -0. -0.8320759121344217],[-0. 0. -0.1441315623178244]]",train
"[83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83]","[[2. -6. 2.8406506776809692],[1. -1. 4.944895505905151],[5. -2. 2.503901720046997],[-1. -4. 1.5457795560359955],[1. -6. 7.185922265052795],[3. -3. 1.06619231402874],[4. -2. 5.262984037399292],[-0. -6. 3.4866052865982056],[1. -2. 2.003500908613205],[4. -5. 5.766816139221191],[0. -4. 6.102814078330994]]",-3,-64251."[[0. -0. 0.5026064650641499],[0. 0. 0.16508609986658948],[-0. -0. 0.29026171468641376],[0. 0. 0.07173752014167736],[-0. 0. 0.19792584163303562],[0. 0. -0.10671225572834374],[0. -0. 0.03911281013558226],[-0. 0. 0.40820373246189207],[-0. 0. -0.41295935033519365],[0. 0. -1.0455304210299035],[-0. -0. -0.12571477545001794]]","[0, 0]",-64251."[[0. -0. 0.5077024014511802],[0. 0. 0.1641822910947835],[-0. -0. 0.29479402598781035],[0. 0. 0.07431680022213571],[-0. 0. 0.20437243883348002],[0. 0. -0.10667827851352886],[0. -0. 0.04189728978165462],[-0. 0. 0.4125896531226616],[-0. 0. -0.41840088236410455],[0. 0. -1.04875356306021],[-0. -0. -0.1260221765558628]]",train
"[83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83]","[[2. -6. 1.7530369758605957],[1. -2. 5.106274485588074],[5. -3. 2.4232546985149384],[-1. -3. 1.7733965814113617],[2. -6. 6.817415356636047],[3. -3. 1.045444905757904],[4. -3. 5.099053978919983],[-0. -6. 2.8083068132400513],[1. -1. 2.345314919948578],[4. -6. 4.560906887054443],[0. -5. 5.650739669799805]]",-3,-64251."[[0. -0. 0.7724775720888373],[-0. 0. 0.2430858023206159],[0. 0. 0.6321636534631385],[-0. 0. -0.20366958641809696],[0. -0. 0.6580953000249263],[-0. 0. -0.6637882397835089],[0. 0. -0.10055919109432283],[0. -0. -0.16646745151264492],[0. -0. -0.051410958695011215],[0. -0. -0.9608140678181629],[-0. 0. -0.16071599341384693]]","[0, 0]",-64251."[[0. -0. 0.7743088579230788],[-0. 0. 0.24177494925484858],[0. 0. 0.6307073577264628],[-0. 0. -0.20430511909974658],[0. -0. 0.6650373229981312],[-0. 0. -0.6697702507646621],[0. 0. -0.10074972850673516],[0. -0. -0.16036296588053356],[0. -0. -0.056421683251617935],[0. -0. -0.9585276075640288],[-0. 0. -0.1616911328351971]]",train
"[83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83]","[[2. -6. 1.7654010653495789],[1. -2. 5.096808075904846],[5. -3. 2.4268582463264465],[-1. -3. 1.7634029686450958],[2. -6. 6.830554008483887],[3. -3. 1.0622472316026688],[4. -3. 5.101330876350403],[-0. -6. 2.7944082021713257],[1. -1. 2.3383238911628723],[4. -6. 4.581435918807983],[0. -5. 5.637378692626953]]",-3,-64251."[[0. -0. 0.7545466887556452],[-0. 0. 0.28887835757878677],[0. 0. 0.6290824417357945],[-0. 0. -0.14952351238310632],[-0. -0. 0.7123625759297659],[-0. 0. -0.7533619237656919],[0. 0. -0.07925522424199094],[0. -0. -0.09946523751809591],[0. -0. -0.09882040448970983],[0. -0. -1.0533697188909448],[-0. 0. -0.15015147896545486]]","[0, 0]",-64251."[[0. -0. 0.7573132566854526],[-0. 0. 0.2880354461140012],[0. 0. 0.6274786979773734],[-0. 0. -0.15048265675825662],[-0. -0. 0.7195322165660778],[-0. 0. -0.7594433914853957],[0. 0. -0.07975708122008468],[0. -0. -0.0959335127660001],[0. -0. -0.1042301286256157],[0. -0. -1.0503561792963974],[-0. 0. -0.15215666719115495]]",train
"[83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83]","[[2. -6. 1.7563532292842865],[1. -2. 5.102904438972473],[5. -3. 2.4239741265773773],[-1. -3. 1.7703312635421753],[2. -6. 6.821342706680298],[3. -3. 1.0521868616342545],[4. -3. 5.100272297859192],[-0. -6. 2.8041139245033264],[1. -1. 2.343049496412277],[4. -6. 4.568523168563843],[0. -5. 5.64653217792511]]",-3,-64251."[[0. -0. 0.771018727350774],[-0. 0. 0.25830319330333706],[0. 0. 0.6383780132303203],[-0. 0. -0.18523882893267674],[0. -0. 0.68519679917011],[-0. 0. -0.7010995952114722],[0. 0. -0.09575107126552027],[0. -0. -0.14678765142279904],[0. -0. -0.06663634581297269],[0. -0. -0.9982730046489546],[-0. 0. -0.15986783743536206]]","[0, 0]",-64251."[[0. -0. 0.7730559812267208],[-0. 0. 0.25700526705000426],[0. 0. 0.6369200317567625],[-0. 0. -0.1859195212501621],[0. -0. 0.6921521988076396],[-0. 0. -0.7071915592706088],[0. 0. -0.09599907803835644],[0. -0. -0.14136735786487434],[0. -0. -0.07183813969114224],[0. -0. -0.995588470836996],[-0. 0. -0.1612293518889873]]",train
"[83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83]","[[2. -6. 1.7890039086341858],[1. -2. 5.086865425109863],[5. -3. 2.4333909153938293],[-1. -3. 1.7511248588562012],[2. -6. 6.849607825279236],[3. -3. 1.0767079144716263],[4. -3. 5.100045204162598],[-0. -6. 2.778633236885071],[1. -1. 2.3284894227981567],[4. -6. 4.597126245498657],[0. -5. 5.620654821395874]]",-3,-64251."[[0. -0. 0.7001734833421553],[-0. 0. 0.3518261967628812],[0. 0. 0.5751226699385904],[-0. 0. -0.09216941974294071],[-0. -0. 0.6718548232893243],[-0. 0. -0.8188201894606162],[0. 0. -0.03691828495994235],[0. 0. -0.016732995425468],[-0. -0. -0.15226441270838822],[0. -0. -1.0679000593080943],[-0. 0. -0.11020957502073565]]","[0, 0]",-64251."[[0. -0. 0.704129864927475],[-0. 0. 0.3520842392122334],[0. 0. 0.5726154898254409],[-0. 0. -0.0937856867610666],[-0. -0. 0.67869996675283],[-0. 0. -0.8235122003468855],[0. 0. -0.03894728286529031],[0. 0. -0.017545194292263505],[-0. -0. -0.15730147702390707],[0. -0. -1.0646654991495434],[-0. 0. -0.11177222027902295]]",train
"[83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83]","[[1. 1. 3.4306833148002625],[-2. 3. 3.805542290210724],[1. 3. 6.693658828735352],[0. 4. 0.18048884347081184],[-2. -1. 3.2715871930122375],[2. 3. 3.8578179478645325],[-1. 2. 6.414396166801453],[0. 1. 0.7954461127519608],[-0. 5. 2.7423441410064697],[-0. -0. 5.225966572761536],[-2. 1. 1.8061600625514984]]",-3,-64251."[[-0. -0. -0.9746214136277281],[0. 0. 0.4224810247663871],[0. 0. 0.5776762910063458],[-0. -0. -0.12865827881611652],[-0. -0. 0.14483767428807587],[0. 0. 0.013628222095762994],[-0. -0. -0.26178596014381245],[0. 0. 0.30338895191277054],[-0. 0. -0.26834057989096466],[-0. -0. 0.2351163037236995],[0. -0. -0.06792086966058708]]","[0, 0]",-64251."[[-0. -0. -0.9735661424351476],[0. 0. 0.42192105849233086],[0. 0. 0.5760907084050928],[-0. -0. -0.12837768764804136],[-0. -0. 0.1468828022691502],[0. 0. 0.015995356529436025],[-0. -0. -0.2641772383029668],[0. 0. 0.3009688889227734],[-0. 0. -0.2704087481617204],[-0. -0. 0.2417971167646371],[0. -0. -0.06712611483554423]]",train
"[83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83]","[[2. -6. 2.836659848690033],[1. -1. 4.957210719585419],[5. -2. 2.485894113779068],[-1. -4. 1.5499727427959442],[1. -6. 7.167342305183411],[3. -3. 1.0664889216423035],[4. -2. 5.264952778816223],[-0. -6. 3.4797102212905884],[1. -2. 1.99038565158844],[4. -5. 5.765475630760193],[0. -4. 6.0986679792404175]]",-3,-64251."[[0. -0. 0.5307382058140955],[0. 0. 0.026649365262776347],[-0. -0. 0.36721194367342813],[0. 0. 0.003674178377281058],[-0. 0. 0.20150219668018265],[0. 0. -0.11615427733968317],[0. -0. -0.02065210442402712],[-0. 0. 0.45937185032942696],[-0. 0. -0.3109548385128925],[0. 0. -1.035651723016885],[-0. -0. -0.12424245812396129]]","[0, 0]",-64251."[[0. -0. 0.5351620780537827],[0. 0. 0.026280949812453325],[-0. -0. 0.37160194735694263],[0. 0. 0.00664188133685871],[-0. 0. 0.2066153375821016],[0. 0. -0.11577314343134558],[0. -0. -0.018158586739805187],[-0. 0. 0.4632000555545285],[-0. 0. -0.3144584421799358],[0. 0. -1.038473282693701],[-0. -0. -0.12263879465187966]]",train
"[83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83]","[[2. -6. 2.8506261110305786],[1. -1. 4.925549626350403],[5. -2. 2.536269426345825],[-1. -4. 1.5390916168689728],[1. -6. 7.217000722885132],[3. -3. 1.0660195350646973],[4. -2. 5.259189605712891],[-0. -6. 3.4987863898277283],[1. -2. 2.023804783821106],[4. -5. 5.7653868198394775],[0. -4. 6.108385920524597]]",-3,-64251."[[0. -0. 0.4381806007018337],[0. 0. 0.4105435404728669],[-0. -0. 0.13613186276185632],[0. 0. 0.17300294224173024],[-0. 0. 0.18175981590488652],[0. -0. -0.08569280730871202],[0. -0. 0.1640729818183229],[-0. 0. 0.32566335647735933],[-0. 0. -0.5855875797955962],[0. 0. -1.0425098873706211],[-0. -0. -0.12654112846167379]]","[0, 0]",-64251."[[0. -0. 0.4444841906005849],[0. 0. 0.4084856775963474],[-0. -0. 0.14063884715689742],[0. 0. 0.17339993067972123],[-0. 0. 0.1895201445042266],[0. -0. -0.08657637040504505],[0. -0. 0.1678129944028239],[-0. 0. 0.3308396845720961],[-0. 0. -0.5928146076991758],[0. 0. -1.046313411001078],[-0. -0. -0.1294770804073987]]",train
"[83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83]","[[1. 1. 3.4306833148002625],[-2. 3. 3.805542290210724],[1. 3. 6.693658828735352],[0. 4. 0.18048884347081184],[-2. -1. 3.2715871930122375],[2. 3. 3.8578179478645325],[-1. 2. 6.414396166801453],[0. 1. 0.7954461127519608],[-0. 5. 2.7423441410064697],[-0. -0. 5.225966572761536],[-2. 1. 1.8061600625514984]]",-3,-64251."[[-0. -0. -0.9746214136277281],[0. 0. 0.4224810247663871],[0. 0. 0.5776762910063458],[-0. -0. -0.12865827881611652],[-0. -0. 0.14483767428807587],[0. 0. 0.013628222095762994],[-0. -0. -0.26178596014381245],[0. 0. 0.30338895191277054],[-0. 0. -0.26834057989096466],[-0. -0. 0.2351163037236995],[0. -0. -0.06792086966058708]]","[0, 0]",-64251."[[-0. -0. -0.9735661424351478],[0. 0. 0.42192105849233097],[0. 0. 0.5760907084050928],[-0. -0. -0.12837768764804117],[-0. -0. 0.14688280226915004],[0. 0. 0.0159953565294361],[-0. -0. -0.26417723830296697],[0. 0. 0.3009688889227735],[-0. 0. -0.27040874816172045],[-0. -0. 0.24179711676463714],[0. -0. -0.06712611483554423]]",train
"[83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83]","[[2. -6. 2.836659848690033],[1. -1. 4.957210719585419],[5. -2. 2.485894113779068],[-1. -4. 1.5499727427959442],[1. -6. 7.167342305183411],[3. -3. 1.0664889216423035],[4. -2. 5.264952778816223],[-0. -6. 3.4797102212905884],[1. -2. 1.99038565158844],[4. -5. 5.765475630760193],[0. -4. 6.0986679792404175]]",-3,-64251."[[0. -0. 0.5307382058140955],[0. 0. 0.026649365262776347],[-0. -0. 0.36721194367342813],[0. 0. 0.003674178377281058],[-0. 0. 0.20150219668018265],[0. 0. -0.11615427733968317],[0. -0. -0.02065210442402712],[-0. 0. 0.45937185032942696],[-0. 0. -0.3109548385128925],[0. 0. -1.035651723016885],[-0. -0. -0.12424245812396129]]","[0, 0]",-64251."[[0. -0. 0.5351620780537827],[0. 0. 0.02628094981245341],[-0. -0. 0.3716019473569423],[0. 0. 0.006641881336858682],[-0. 0. 0.2066153375821016],[0. 0. -0.11577314343134529],[0. -0. -0.018158586739805027],[-0. 0. 0.46320005555452826],[-0. 0. -0.3144584421799359],[0. 0. -1.038473282693701],[-0. -0. -0.1226387946518797]]",train
"[83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83]","[[2. -6. 1.7499345541000366],[1. -2. 5.111565589904785],[5. -2. 2.4224741756916046],[-1. -3. 1.7782862484455109],[2. -6. 6.812852621078491],[3. -3. 1.033555120229721],[4. -3. 5.097323060035706],[-0. -6. 2.8146734833717346],[1. -1. 2.347387671470642],[4. -6. 4.547587335109711],[0. -5. 5.6564390659332275]]",-3,-64251."[[0. -0. 0.7645277167309035],[0. 0. 0.21762528496186423],[0. 0. 0.617510414247118],[-0. 0. -0.23049993687439063],[0. -0. 0.5952492765821561],[-0. 0. -0.5985222927110855],[0. 0. -0.10827646433205],[0. -0. -0.19418601575676264],[0. -0. -0.025628827006695106],[0. -0. -0.8892350305627285],[-0. 0. -0.15131392676766348]]","[0, 0]",-64251."[[0. -0. 0.7659099677283705],[0. 0. 0.21649401039306612],[0. 0. 0.6156596621552267],[-0. 0. -0.23129575795294888],[0. -0. 0.6017958670254714],[-0. 0. -0.6034172803507523],[0. 0. -0.10847885477792436],[0. -0. -0.1877277400590652],[0. -0. -0.030407316000379315],[0. -0. -0.8873794726039202],[-0. 0. -0.15115308555714418]]",train
"[83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83]","[[2. -6. 1.7628832161426544],[1. -2. 5.098339915275574],[5. -3. 2.4259424209594727],[-1. -3. 1.7650924623012543],[2. -6. 6.828187108039856],[3. -3. 1.0599423944950104],[4. -3. 5.101121664047241],[-0. -6. 2.796982526779175],[1. -1. 2.3393428325653076],[4. -6. 4.578442275524139],[0. -5. 5.6396085023880005]]",-3,-64251."[[0. -0. 0.7597917420965847],[-0. 0. 0.28002506749392203],[0. 0. 0.6335201682389618],[-0. 0. -0.15846529988757654],[-0. -0. 0.7081063694098684],[-0. 0. -0.742351939737961],[0. 0. -0.08390280430088749],[0. -0. -0.11263314961889073],[0. -0. -0.08955018408633196],[0. -0. -1.0415863466058832],[-0. 0. -0.15245107490081578]]","[0, 0]",-64251."[[0. -0. 0.7623199910583456],[-0. 0. 0.279079674413713],[0. 0. 0.6320370585071349],[-0. 0. -0.15928600002338933],[-0. -0. 0.7152067303210062],[-0. 0. -0.74848138634131],[0. 0. -0.08438532344073968],[0. -0. -0.10862114347672011],[0. -0. -0.09490887984898734],[0. -0. -1.038635973573241],[-0. 0. -0.15432474759581227]]",train
"[83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83]","[[2. -6. 1.8069909512996674],[1. -2. 5.080459117889404],[5. -3. 2.438463866710663],[-1. -3. 1.742883175611496],[2. -6. 6.865091323852539],[3. -3. 1.0809610784053802],[4. -3. 5.099047422409058],[-0. -6. 2.7711117267608643],[1. -1. 2.320680469274521],[4. -6. 4.601855278015137],[0. -5. 5.608663558959961]]",-3,-64251."[[0. -0. 0.6518680847348503],[-0. 0. 0.39117499830334157],[0. 0. 0.523885183669517],[-0. 0. -0.06493813123861461],[-0. -0. 0.5799059528971608],[-0. 0. -0.8317590161434318],[0. 0. -0.011667266344487935],[0. 0. 0.01714901557296018],[-0. -0. -0.17801351084507475],[0. -0. -1.0106590438473084],[-0. -0. -0.06105159813507004]]","[0, 0]",-64251."[[0. -0. 0.656258054329736],[-0. 0. 0.3921648268639734],[0. 0. 0.5206728713974635],[-0. 0. -0.06758771330381776],[-0. -0. 0.5857070126345627],[-0. 0. -0.8355920173438776],[0. 0. -0.014595580416190183],[0. 0. 0.013484872615675436],[-0. -0. -0.1819005446760469],[0. -0. -1.007813451221735],[-0. -0. -0.060798330879743505]]",train
"[83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83]","[[2. -6. 1.7849111557006836],[1. -2. 5.088328719139099],[5. -3. 2.43243470788002],[-1. -3. 1.7530257999897003],[2. -6. 6.846334934234619],[3. -3. 1.0751137137413025],[4. -3. 5.1003265380859375],[-0. -6. 2.780594527721405],[1. -1. 2.3301146924495697],[4. -6. 4.595590233802795],[0. -5. 5.6233298778533936]]",-3,-64251."[[0. -0. 0.7104280768446077],[-0. 0. 0.3418977221652154],[0. 0. 0.5856724262466996],[-0. 0. -0.09954674153324679],[-0. -0. 0.6880543247990905],[-0. 0. -0.8131776433517801],[0. 0. -0.04283914799723438],[0. -0. -0.026535048810989656],[-0. -0. -0.14514188738185033],[0. -0. -1.0755238986054247],[-0. 0. -0.11978200305631648]]","[0, 0]",-64251."[[0. -0. 0.7142189026715138],[-0. 0. 0.34198795767051704],[0. 0. 0.5833221462801346],[-0. 0. -0.10099878943349588],[-0. -0. 0.6949196178402415],[-0. 0. -0.8181406154284534],[0. 0. -0.044627492416009135],[0. -0. -0.02661150953511411],[-0. -0. -0.150359619982839],[0. -0. -1.0722081670131816],[-0. 0. -0.12150243065331374]]",train
"[83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83]","[[2. -6. 2.8338831663131714],[1. -1. 4.9656036496162415],[5. -2. 2.474216967821121],[-1. -4. 1.5533475577831268],[1. -6. 7.154807448387146],[3. -3. 1.0669048130512238],[4. -2. 5.265939235687256],[-0. -6. 3.475988209247589],[1. -2. 1.9818499684333801],[4. -5. 5.763204097747803],[0. -4. 6.095484495162964]]",-3,-64251."[[0. -0. 0.5499757244942803],[0. 0. -0.058441618454945304],[-0. -0. 0.41249007232745427],[0. 0. -0.042266177341828325],[-0. 0. 0.20395528755890338],[0. 0. -0.12398642752999522],[0. -0. -0.05610160475560422],[-0. 0. 0.4896852761587455],[-0. -0. -0.246525117493708],[0. 0. -1.026477507658483],[-0. -0. -0.12214356261202867]]","[0, 0]",-64251."[[0. -0. 0.5541851320809028],[0. 0. -0.05845102426507435],[-0. -0. 0.41688890240407583],[0. 0. -0.0396849183460891],[-0. 0. 0.20802099750919734],[0. 0. -0.1235182132487731],[0. -0. -0.05368255029984152],[-0. 0. 0.49329901291999895],[-0. -0. -0.24871194140708902],[0. 0. -1.029132242325738],[-0. -0. -0.11921315502156962]]",train
"[83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83]","[[2. -6. 2.8440311551094055],[1. -1. 4.936970770359039],[5. -2. 2.5166258215904236],[-1. -4. 1.5433922410011292],[1. -6. 7.198334336280823],[3. -3. 1.0662876069545746],[4. -2. 5.261526703834534],[-0. -6. 3.4912481904029846],[1. -2. 2.0118901133537292],[4. -5. 5.766656994819641],[0. -4. 6.104980111122131]]",-3,-64251."[[0. -0. 0.4795571810015745],[0. 0. 0.26095431065672403],[-0. -0. 0.2325226248466049],[0. 0. 0.11386758834930831],[-0. 0. 0.19244260116390763],[0. 0. -0.09987841402392383],[0. -0. 0.08572412336248295],[-0. 0. 0.3752564156798651],[-0. 0. -0.48218680392068203],[0. 0. -1.046615427162196],[-0. -0. -0.12567019249661995]]","[0, 0]",-64251."[[0. -0. 0.4850407090912836],[0. 0. 0.2596346379704451],[-0. -0. 0.23711763713360398],[0. 0. 0.11572018788979765],[-0. 0. 0.19955113083437137],[0. 0. -0.10018525086470588],[0. -0. 0.08877345821703007],[-0. 0. 0.379914984340181],[-0. 0. -0.4884980971782036],[0. 0. -1.049989098995999],[-0. -0. -0.12708029843780438]]",train
"[83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83]","[[2. -6. 1.7449074983596802],[1. -2. 5.133470296859741],[5. -2. 2.425430864095688],[-1. -3. 1.7922437191009521],[2. -6. 6.802996397018433],[3. -3. 0.9921067208051682],[4. -3. 5.089638829231262],[-0. -6. 2.8290486335754395],[1. -1. 2.351519465446472],[4. -6. 4.497841894626617],[0. -5. 5.672324895858765]]",-3,-64251."[[0. 0. 0.7037750866362671],[0. 0. 0.13385972622339798],[0. 0. 0.5197153662634701],[-0. 0. -0.2841802296038692],[0. -0. 0.34270551180181164],[-0. 0. -0.36513361699812663],[0. 0. -0.11146797644582851],[0. -0. -0.2552495952391703],[0. -0. 0.054721075863014],[-0. -0. -0.6282010670861503],[-0. 0. -0.11639611543637374]]","[0, 0]",-64251."[[0. 0. 0.7049785082253999],[0. 0. 0.13610218659070236],[0. 0. 0.5180198035858076],[-0. 0. -0.2873303953891891],[0. -0. 0.34785836280145077],[-0. 0. -0.3683823471338055],[0. 0. -0.11200325011696514],[0. -0. -0.2511536970572143],[0. -0. 0.05195756944426154],[-0. -0. -0.6274662101316368],[-0. 0. -0.11258053081881114]]",train
"[83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83]","[[2. -6. 2.8294137120246887],[1. -1. 4.980248808860779],[5. -2. 2.4527734518051147],[-1. -4. 1.5593969821929932],[1. -6. 7.130675315856934],[3. -3. 1.0687392950057983],[4. -2. 5.266721844673157],[-0. -6. 3.4706711769104004],[1. -2. 1.9656771421432495],[4. -5. 5.7559943199157715],[0. -4. 6.089262962341309]]",-3,-64251."[[0. -0. 0.580836178533804],[0. 0. -0.19344281226718812],[-0. -0. 0.48730741580000314],[0. 0. -0.1271225580511444],[-0. 0. 0.21069600385547582],[-0. 0. -0.1385584712634145],[0. -0. -0.11318444586269674],[0. 0. 0.5369181127799201],[-0. -0. -0.13489824678490397],[-0. 0. -1.0048725158820544],[-0. -0. -0.12512439841661277]]","[0, 0]",-64251."[[0. -0. 0.5850322846960947],[0. 0. -0.19267397047931395],[-0. -0. 0.49176049919839626],[0. 0. -0.12547382487113645],[-0. 0. 0.21228085456054366],[-0. 0. -0.13787437368753885],[0. -0. -0.11082898123719652],[0. 0. 0.5399779862494255],[-0. -0. -0.1350552802846903],[-0. 0. -1.006985270086929],[-0. -0. -0.12015992405765535]]",train
"[83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83]","[[2. -6. 1.7452293634414673],[1. -2. 5.138505697250366],[5. -2. 2.427191436290741],[-1. -3. 1.794758290052414],[2. -6. 6.801319718360901],[3. -3. 0.9818389266729355],[4. -3. 5.087543725967407],[-0. -6. 2.8315654397010803],[1. -1. 2.3521801829338074],[4. -6. 4.485275745391846],[0. -5. 5.675721168518066]]",-3,-64251."[[0. 0. 0.6834931852761362],[0. 0. 0.11739586374083007],[-0. 0. 0.4870776104727418],[-0. 0. -0.2913808650875138],[0. -0. 0.27970969580627514],[-0. 0. -0.30844384635905514],[0. 0. -0.10961349013516536],[0. -0. -0.2629040821030809],[0. -0. 0.06825295352799675],[-0. -0. -0.5658193851303279],[-0. 0. -0.10424378964424122]]","[0, 0]",-64251."[[0. 0. 0.6846507661246592],[0. 0. 0.12021080985714981],[-0. 0. 0.48569644469777473],[-0. 0. -0.2951790002188359],[0. -0. 0.2848377000390915],[-0. 0. -0.3111702863582819],[0. 0. -0.11035611984674962],[0. -0. -0.25980256666172685],[0. -0. 0.06617115563412526],[-0. -0. -0.5652886658246143],[-0. 0. -0.09977023744259182]]",train
"[83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83]","[[2. -6. 1.747765839099884],[1. -2. 5.118326544761658],[5. -2. 2.423213869333267],[-1. -3. 1.7830489575862885],[2. -6. 6.809403896331787],[3. -3. 1.0203008353710175],[4. -3. 5.095378160476685],[-0. -6. 2.82027006149292],[1. -1. 2.349098175764084],[4. -6. 4.532197713851929],[0. -5. 5.662166476249695]]",-3,-64251."[[0. -0. 0.7494384181783028],[0. 0. 0.18940453257139736],[0. 0. 0.5912661213685367],[-0. 0. -0.25305865418331336],[0. -0. 0.5154051665474159],[-0. 0. -0.5229451878354742],[0. 0. -0.11135335660370149],[0. -0. -0.21731500406128354],[0. -0. 0.0015197495775489658],[0. -0. -0.8037478601982362],[-0. 0. -0.1424848050658403]]","[0, 0]",-64251."[[0. -0. 0.7505556029192042],[0. 0. 0.1891580737246092],[0. 0. 0.589597031132977],[-0. 0. -0.25441374134497485],[0. -0. 0.5215108932178636],[-0. 0. -0.5273907902891931],[0. 0. -0.11168274118090542],[0. -0. -0.21126279392010727],[0. -0. -0.002680483298702012],[0. -0. -0.8023704869000763],[-0. 0. -0.14102056406069502]]",train
"[83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83]","[[2. -6. 2.8440311551094055],[1. -1. 4.936970770359039],[5. -2. 2.5166258215904236],[-1. -4. 1.5433922410011292],[1. -6. 7.198334336280823],[3. -3. 1.0662876069545746],[4. -2. 5.261526703834534],[-0. -6. 3.4912481904029846],[1. -2. 2.0118901133537292],[4. -5. 5.766656994819641],[0. -4. 6.104980111122131]]",-3,-64251."[[0. -0. 0.4795571810015745],[0. 0. 0.26095431065672403],[-0. -0. 0.2325226248466049],[0. 0. 0.11386758834930831],[-0. 0. 0.19244260116390763],[0. 0. -0.09987841402392383],[0. -0. 0.08572412336248295],[-0. 0. 0.3752564156798651],[-0. 0. -0.48218680392068203],[0. 0. -1.046615427162196],[-0. -0. -0.12567019249661995]]","[0, 0]",-64251."[[0. -0. 0.48504070909128383],[0. 0. 0.2596346379704455],[-0. -0. 0.2371176371336041],[0. 0. 0.11572018788979754],[-0. 0. 0.19955113083437132],[0. 0. -0.10018525086470596],[0. -0. 0.08877345821702998],[-0. 0. 0.3799149843401809],[-0. 0. -0.4884980971782037],[0. 0. -1.049989098995999],[-0. -0. -0.12708029843780427]]",train
